Time,Usage_kW,
3/9/2022 0:45,26.72,
3/9/2022 1:00,26.7,
3/9/2022 1:15,26.72,
3/9/2022 1:30,26.7,
3/9/2022 1:45,26.71,
3/9/2022 2:00,26.72,
3/9/2022 2:15,26.72,
3/9/2022 2:30,26.72,
3/9/2022 2:45,26.72,
3/9/2022 3:00,26.73,
3/9/2022 3:15,26.78,
3/9/2022 3:30,26.73,
3/9/2022 3:45,26.72,
3/9/2022 4:00,26.73,
3/9/2022 4:15,26.71,
3/9/2022 4:30,26.73,
3/9/2022 4:45,26.73,
3/9/2022 5:00,26.76,
3/9/2022 5:15,26.74,
3/9/2022 5:30,26.77,
3/9/2022 5:45,26.77,
3/9/2022 6:00,26.57,
3/9/2022 6:15,26.54,
3/9/2022 6:30,26.58,
3/9/2022 6:45,26.77,
3/9/2022 7:00,26.79,
3/9/2022 7:15,26.85,
3/9/2022 7:30,26.78,
3/9/2022 7:45,26.76,
3/9/2022 8:00,26.74,
3/9/2022 8:15,26.79,
3/9/2022 8:30,26.77,
3/9/2022 8:45,6.35,
3/9/2022 9:00,0.61,
3/9/2022 9:15,0.02,
3/9/2022 9:30,5.23,
3/9/2022 9:45,0,
3/9/2022 10:00,0.03,
3/9/2022 10:15,0,
3/9/2022 10:30,4.41,
3/9/2022 10:45,-0.03,
3/9/2022 11:00,0.1,
3/9/2022 11:15,0.17,
3/9/2022 11:30,0.39,
3/9/2022 11:45,3.55,
3/9/2022 12:00,-12.29,
3/9/2022 12:15,6.94,
3/9/2022 12:30,-5.26,
3/9/2022 12:45,-15.62,
3/9/2022 13:00,-4.13,
3/9/2022 13:15,-5.07,
3/9/2022 13:30,13.09,
3/9/2022 13:45,8.2,
3/9/2022 14:00,8.6,
3/9/2022 14:15,3.98,
3/9/2022 14:30,1.6,
3/9/2022 14:45,5.71,
3/9/2022 15:00,-1.68,
3/9/2022 15:15,6.65,
3/9/2022 15:30,8.68,
3/9/2022 15:45,14.44,
3/9/2022 16:00,12.65,
3/9/2022 16:15,16.41,
3/9/2022 16:30,19.94,
3/9/2022 16:45,17.07,
3/9/2022 17:00,18.44,
3/9/2022 17:15,21.01,
3/9/2022 17:30,26.69,
3/9/2022 17:45,26.75,
3/9/2022 18:00,25.29,
3/9/2022 18:15,26.78,
3/9/2022 18:30,26.92,
3/9/2022 18:45,25.82,
3/9/2022 19:00,26.83,
3/9/2022 19:15,26.84,
3/9/2022 19:30,26.85,
3/9/2022 19:45,26.71,
3/9/2022 20:00,26.8,
3/9/2022 20:15,26.86,
3/9/2022 20:30,26.81,
3/9/2022 20:45,26.85,
3/9/2022 21:00,26.66,
3/9/2022 21:15,26.85,
3/9/2022 21:30,26.92,
3/9/2022 21:45,26.87,
3/9/2022 22:00,26.83,
3/9/2022 22:15,26.87,
3/9/2022 22:30,26.55,
3/9/2022 22:45,26.2,
3/9/2022 23:00,26.87,
3/9/2022 23:15,26.74,
3/9/2022 23:30,17.03,
3/9/2022 23:45,15.14,
4/9/2022 0:00,19.53,
4/9/2022 0:15,26.21,
4/9/2022 0:30,26.28,
4/9/2022 0:45,13.57,
4/9/2022 1:00,14.5,
4/9/2022 1:15,17.5,
4/9/2022 1:30,14.94,
4/9/2022 1:45,13.29,
4/9/2022 2:00,16.05,
4/9/2022 2:15,16.14,
4/9/2022 2:30,15.14,
4/9/2022 2:45,14.03,
4/9/2022 3:00,11.73,
4/9/2022 3:15,16.21,
4/9/2022 3:30,15.95,
4/9/2022 3:45,13.57,
4/9/2022 4:00,17.35,
4/9/2022 4:15,19.33,
4/9/2022 4:30,24.44,
4/9/2022 4:45,26.13,
4/9/2022 5:00,25.66,
4/9/2022 5:15,26.42,
4/9/2022 5:30,26.89,
4/9/2022 5:45,25.92,
4/9/2022 6:00,24.47,
4/9/2022 6:15,25.92,
4/9/2022 6:30,26.06,
4/9/2022 6:45,24.07,
4/9/2022 7:00,26.45,
4/9/2022 7:15,1.89,
4/9/2022 7:30,-0.01,
4/9/2022 7:45,-0.01,
4/9/2022 8:00,0.03,
4/9/2022 8:15,0.05,
4/9/2022 8:30,0,
4/9/2022 8:45,0.01,
4/9/2022 9:00,0.44,
4/9/2022 9:15,4.13,
4/9/2022 9:30,-0.01,
4/9/2022 9:45,3.6,
4/9/2022 10:00,0.12,
4/9/2022 10:15,12.84,
4/9/2022 10:30,18.87,
4/9/2022 10:45,1.75,
4/9/2022 11:00,12.92,
4/9/2022 11:15,26.38,
4/9/2022 11:30,26.93,
4/9/2022 11:45,26.18,
4/9/2022 12:00,16.03,
4/9/2022 12:15,8.12,
4/9/2022 12:30,7.3,
4/9/2022 12:45,16.27,
4/9/2022 13:00,7.13,
4/9/2022 13:15,6.81,
4/9/2022 13:30,10.35,
4/9/2022 13:45,-6.83,
4/9/2022 14:00,-2.22,
4/9/2022 14:15,1.01,
4/9/2022 14:30,-0.65,
4/9/2022 14:45,-4.05,
4/9/2022 15:00,4.01,
4/9/2022 15:15,11.56,
4/9/2022 15:30,11.88,
4/9/2022 15:45,19.56,
4/9/2022 16:00,23.2,
4/9/2022 16:15,21.68,
4/9/2022 16:30,22.36,
4/9/2022 16:45,26.12,
4/9/2022 17:00,19.18,
4/9/2022 17:15,26.81,
4/9/2022 17:30,26.9,
4/9/2022 17:45,26.9,
4/9/2022 18:00,25.97,
4/9/2022 18:15,25.8,
4/9/2022 18:30,26.9,
4/9/2022 18:45,26.59,
4/9/2022 19:00,26.51,
4/9/2022 19:15,26.93,
4/9/2022 19:30,26.91,
4/9/2022 19:45,25.66,
4/9/2022 20:00,24.82,
4/9/2022 20:15,26.93,
4/9/2022 20:30,26.95,
4/9/2022 20:45,23.74,
4/9/2022 21:00,26.91,
4/9/2022 21:15,26.87,
4/9/2022 21:30,26.88,
4/9/2022 21:45,26.15,
4/9/2022 22:00,26.93,
4/9/2022 22:15,26.91,
4/9/2022 22:30,26.84,
4/9/2022 22:45,26.92,
4/9/2022 23:00,24.12,
4/9/2022 23:15,26.92,
4/9/2022 23:30,26.92,
4/9/2022 23:45,26.94,
5/9/2022 0:00,22.32,
5/9/2022 0:15,16.31,
5/9/2022 0:30,15.84,
5/9/2022 0:45,12.96,
5/9/2022 1:00,14.4,
5/9/2022 1:15,15.35,
5/9/2022 1:30,15.33,
5/9/2022 1:45,14.39,
5/9/2022 2:00,14.48,
5/9/2022 2:15,15.24,
5/9/2022 2:30,15.66,
5/9/2022 2:45,11.84,
5/9/2022 3:00,11.92,
5/9/2022 3:15,13.18,
5/9/2022 3:30,16.15,
5/9/2022 3:45,14.22,
5/9/2022 4:00,13.06,
5/9/2022 4:15,16.17,
5/9/2022 4:30,24.63,
5/9/2022 4:45,26.94,
5/9/2022 5:00,26.9,
5/9/2022 5:15,26.62,
5/9/2022 5:30,26.91,
5/9/2022 5:45,26.94,
5/9/2022 6:00,26.6,
5/9/2022 6:15,26.09,
5/9/2022 6:30,26.97,
5/9/2022 6:45,21.76,
5/9/2022 7:00,18.27,
5/9/2022 7:15,16.71,
5/9/2022 7:30,16.83,
5/9/2022 7:45,8.35,
5/9/2022 8:00,-0.04,
5/9/2022 8:15,0.11,
5/9/2022 8:30,0.19,
5/9/2022 8:45,0,
5/9/2022 9:00,0.07,
5/9/2022 9:15,0.04,
5/9/2022 9:30,0.03,
5/9/2022 9:45,-0.02,
5/9/2022 10:00,0,
5/9/2022 10:15,0.02,
5/9/2022 10:30,0.06,
5/9/2022 10:45,-0.08,
5/9/2022 11:00,-9.78,
5/9/2022 11:15,-16.14,
5/9/2022 11:30,-15.16,
5/9/2022 11:45,-4.54,
5/9/2022 12:00,-9.62,
5/9/2022 12:15,0.61,
5/9/2022 12:30,1.88,
5/9/2022 12:45,-4.83,
5/9/2022 13:00,-3.88,
5/9/2022 13:15,-5.89,
5/9/2022 13:30,-6.63,
5/9/2022 13:45,12.05,
5/9/2022 14:00,6.97,
5/9/2022 14:15,3.94,
5/9/2022 14:30,9.55,
5/9/2022 14:45,12.53,
5/9/2022 15:00,13.74,
5/9/2022 15:15,10.92,
5/9/2022 15:30,16.1,
5/9/2022 15:45,15.89,
5/9/2022 16:00,16.69,
5/9/2022 16:15,19.34,
5/9/2022 16:30,19.03,
5/9/2022 16:45,26.51,
5/9/2022 17:00,26.24,
5/9/2022 17:15,25.27,
5/9/2022 17:30,26.01,
5/9/2022 17:45,26.96,
5/9/2022 18:00,26.71,
5/9/2022 18:15,26.95,
5/9/2022 18:30,0.44,
5/9/2022 18:45,3.13,
5/9/2022 19:00,0.51,
5/9/2022 19:15,0.69,
5/9/2022 19:30,24.82,
5/9/2022 19:45,0.82,
5/9/2022 20:00,0.3,
5/9/2022 20:15,0.01,
5/9/2022 20:30,26.68,
5/9/2022 20:45,26.56,
5/9/2022 21:00,26.98,
5/9/2022 21:15,26.94,
5/9/2022 21:30,26.93,
5/9/2022 21:45,26.97,
5/9/2022 22:00,26.97,
5/9/2022 22:15,26.96,
5/9/2022 22:30,26.88,
5/9/2022 22:45,26.9,
5/9/2022 23:00,25.44,
5/9/2022 23:15,26.8,
5/9/2022 23:30,26.97,
5/9/2022 23:45,26.97,
6/9/2022 0:00,26.98,
6/9/2022 0:15,26.98,
6/9/2022 0:30,26.99,
6/9/2022 0:45,26.96,
6/9/2022 1:00,26.98,
6/9/2022 1:15,26.2,
6/9/2022 1:30,17.65,
6/9/2022 1:45,16.57,
6/9/2022 2:00,14.01,
6/9/2022 2:15,13.72,
6/9/2022 2:30,25.14,
6/9/2022 2:45,13.75,
6/9/2022 3:00,12.08,
6/9/2022 3:15,13.83,
6/9/2022 3:30,16.35,
6/9/2022 3:45,16.39,
6/9/2022 4:00,14.9,
6/9/2022 4:15,20.32,
6/9/2022 4:30,26.95,
6/9/2022 4:45,26.95,
6/9/2022 5:00,26.12,
6/9/2022 5:15,26.38,
6/9/2022 5:30,26.67,
6/9/2022 5:45,26.96,
6/9/2022 6:00,24.07,
6/9/2022 6:15,17.89,
6/9/2022 6:30,0.15,
6/9/2022 6:45,0,
6/9/2022 7:00,0,
6/9/2022 7:15,0.05,
6/9/2022 7:30,1.26,
6/9/2022 7:45,0,
6/9/2022 8:00,-0.01,
6/9/2022 8:15,0.04,
6/9/2022 8:30,0.01,
6/9/2022 8:45,0.03,
6/9/2022 9:00,0.03,
6/9/2022 9:15,-0.02,
6/9/2022 9:30,0,
6/9/2022 9:45,0.01,
6/9/2022 10:00,-0.01,
6/9/2022 10:15,-0.01,
6/9/2022 10:30,-2.54,
6/9/2022 10:45,0.02,
6/9/2022 11:00,-2.22,
6/9/2022 11:15,-3.62,
6/9/2022 11:30,0.08,
6/9/2022 11:45,-0.03,
6/9/2022 12:00,0.03,
6/9/2022 12:15,-0.01,
6/9/2022 12:30,-0.01,
6/9/2022 12:45,-0.01,
6/9/2022 13:00,0.01,
6/9/2022 13:15,-0.05,
6/9/2022 13:30,-0.02,
6/9/2022 13:45,0.04,
6/9/2022 14:00,-0.01,
6/9/2022 14:15,0.04,
6/9/2022 14:30,1.26,
6/9/2022 14:45,0.01,
6/9/2022 15:00,2.04,
6/9/2022 15:15,6.82,
6/9/2022 15:30,12.76,
6/9/2022 15:45,20.38,
6/9/2022 16:00,18.72,
6/9/2022 16:15,21.55,
6/9/2022 16:30,19.21,
6/9/2022 16:45,20.31,
6/9/2022 17:00,25.05,
6/9/2022 17:15,22.65,
6/9/2022 17:30,26.78,
6/9/2022 17:45,27.09,
6/9/2022 18:00,27.01,
6/9/2022 18:15,27.06,
6/9/2022 18:30,27.06,
6/9/2022 18:45,27.08,
6/9/2022 19:00,27.05,
6/9/2022 19:15,27.07,
6/9/2022 19:30,26.4,
6/9/2022 19:45,26.98,
6/9/2022 20:00,27.01,
6/9/2022 20:15,27.08,
6/9/2022 20:30,27.11,
6/9/2022 20:45,25.83,
6/9/2022 21:00,27.1,
6/9/2022 21:15,26.88,
6/9/2022 21:30,26.9,
6/9/2022 21:45,27.11,
6/9/2022 22:00,27.09,
6/9/2022 22:15,27.01,
6/9/2022 22:30,26.52,
6/9/2022 22:45,27.08,
6/9/2022 23:00,27.1,
6/9/2022 23:15,26.62,
6/9/2022 23:30,27.1,
6/9/2022 23:45,27.11,
7/9/2022 0:00,27.1,
7/9/2022 0:15,27.15,
7/9/2022 0:30,27.14,
7/9/2022 0:45,27.12,
7/9/2022 1:00,27.11,
7/9/2022 1:15,27.14,
7/9/2022 1:30,27.12,
7/9/2022 1:45,27.11,
7/9/2022 2:00,27.13,
7/9/2022 2:15,27.18,
7/9/2022 2:30,27.14,
7/9/2022 2:45,27.13,
7/9/2022 3:00,27.17,
7/9/2022 3:15,27.15,
7/9/2022 3:30,27.16,
7/9/2022 3:45,27.15,
7/9/2022 4:00,27.13,
7/9/2022 4:15,27.15,
7/9/2022 4:30,26.24,
7/9/2022 4:45,27.15,
7/9/2022 5:00,27.16,
7/9/2022 5:15,26.79,
7/9/2022 5:30,26.66,
7/9/2022 5:45,27.16,
7/9/2022 6:00,26.86,
7/9/2022 6:15,26.96,
7/9/2022 6:30,22.03,
7/9/2022 6:45,19.64,
7/9/2022 7:00,16.83,
7/9/2022 7:15,16.63,
7/9/2022 7:30,15.77,
7/9/2022 7:45,19.26,
7/9/2022 8:00,16.6,
7/9/2022 8:15,13.83,
7/9/2022 8:30,12.14,
7/9/2022 8:45,10.38,
7/9/2022 9:00,6.66,
7/9/2022 9:15,6.24,
7/9/2022 9:30,7.5,
7/9/2022 9:45,18.98,
7/9/2022 10:00,16.98,
7/9/2022 10:15,18.33,
7/9/2022 10:30,18.44,
7/9/2022 10:45,14.63,
7/9/2022 11:00,11.82,
7/9/2022 11:15,3.35,
7/9/2022 11:30,0.37,
7/9/2022 11:45,9.38,
7/9/2022 12:00,10.51,
7/9/2022 12:15,12.22,
7/9/2022 12:30,13.4,
7/9/2022 12:45,10.54,
7/9/2022 13:00,8.53,
7/9/2022 13:15,3.99,
7/9/2022 13:30,0.4,
7/9/2022 13:45,0.02,
7/9/2022 14:00,0.02,
7/9/2022 14:15,8.82,
7/9/2022 14:30,6.61,
7/9/2022 14:45,12.39,
7/9/2022 15:00,7.47,
7/9/2022 15:15,5.12,
7/9/2022 15:30,14.18,
7/9/2022 15:45,18.93,
7/9/2022 16:00,20.23,
7/9/2022 16:15,22.54,
7/9/2022 16:30,21.62,
7/9/2022 16:45,27.12,
7/9/2022 17:00,27.13,
7/9/2022 17:15,27.16,
7/9/2022 17:30,26.77,
7/9/2022 17:45,27.19,
7/9/2022 18:00,27.17,
7/9/2022 18:15,27.15,
7/9/2022 18:30,27.25,
7/9/2022 18:45,27.17,
7/9/2022 19:00,27.24,
7/9/2022 19:15,27.27,
7/9/2022 19:30,27.27,
7/9/2022 19:45,27.27,
7/9/2022 20:00,27.32,
7/9/2022 20:15,27.24,
7/9/2022 20:30,27.01,
7/9/2022 20:45,27.14,
7/9/2022 21:00,27.27,
7/9/2022 21:15,27.24,
7/9/2022 21:30,27.26,
7/9/2022 21:45,27.29,
7/9/2022 22:00,27.29,
7/9/2022 22:15,27.27,
7/9/2022 22:30,27.22,
7/9/2022 22:45,27.28,
7/9/2022 23:00,27.03,
7/9/2022 23:15,27.19,
7/9/2022 23:30,27.3,
7/9/2022 23:45,27.29,
8/9/2022 0:00,27.29,
8/9/2022 0:15,27.29,
8/9/2022 0:30,27.29,
8/9/2022 0:45,27.29,
8/9/2022 1:00,27.32,
8/9/2022 1:15,27.31,
8/9/2022 1:30,27.32,
8/9/2022 1:45,27.3,
8/9/2022 2:00,27.32,
8/9/2022 2:15,27.32,
8/9/2022 2:30,27.33,
8/9/2022 2:45,27.32,
8/9/2022 3:00,27.33,
8/9/2022 3:15,27.32,
8/9/2022 3:30,27.33,
8/9/2022 3:45,27.34,
8/9/2022 4:00,27.34,
8/9/2022 4:15,27.35,
8/9/2022 4:30,27.22,
8/9/2022 4:45,27.25,
8/9/2022 5:00,27.36,
8/9/2022 5:15,26.91,
8/9/2022 5:30,26.05,
8/9/2022 5:45,27.36,
8/9/2022 6:00,27.25,
8/9/2022 6:15,26.93,
8/9/2022 6:30,26.29,
8/9/2022 6:45,25.88,
8/9/2022 7:00,26.53,
8/9/2022 7:15,24.79,
8/9/2022 7:30,24.18,
8/9/2022 7:45,26.49,
8/9/2022 8:00,23.09,
8/9/2022 8:15,24.38,
8/9/2022 8:30,21.57,
8/9/2022 8:45,20.14,
8/9/2022 9:00,19.68,
8/9/2022 9:15,1.64,
8/9/2022 9:30,0,
8/9/2022 9:45,0.07,
8/9/2022 10:00,-0.01,
8/9/2022 10:15,0.04,
8/9/2022 10:30,0,
8/9/2022 10:45,0.01,
8/9/2022 11:00,-0.18,
8/9/2022 11:15,-4.31,
8/9/2022 11:30,3.97,
8/9/2022 11:45,17.23,
8/9/2022 12:00,4.69,
8/9/2022 12:15,0.36,
8/9/2022 12:30,0,
8/9/2022 12:45,12.25,
8/9/2022 13:00,3,
8/9/2022 13:15,0.52,
8/9/2022 13:30,1.55,
8/9/2022 13:45,3.46,
8/9/2022 14:00,7.67,
8/9/2022 14:15,10.45,
8/9/2022 14:30,10.35,
8/9/2022 14:45,13.65,
8/9/2022 15:00,18.36,
8/9/2022 15:15,18.43,
8/9/2022 15:30,17.6,
8/9/2022 15:45,18.86,
8/9/2022 16:00,22.79,
8/9/2022 16:15,26.83,
8/9/2022 16:30,27.16,
8/9/2022 16:45,26.86,
8/9/2022 17:00,27.32,
8/9/2022 17:15,27.24,
8/9/2022 17:30,27.02,
8/9/2022 17:45,27.34,
8/9/2022 18:00,27.34,
8/9/2022 18:15,27.38,
8/9/2022 18:30,27.36,
8/9/2022 18:45,27.26,
8/9/2022 19:00,27.36,
8/9/2022 19:15,27.34,
8/9/2022 19:30,0.26,
8/9/2022 19:45,1.01,
8/9/2022 20:00,27.34,
8/9/2022 20:15,0.01,
8/9/2022 20:30,27.2,
8/9/2022 20:45,27.28,
8/9/2022 21:00,27.24,
8/9/2022 21:15,26.48,
8/9/2022 21:30,27.36,
8/9/2022 21:45,27.37,
8/9/2022 22:00,27.37,
8/9/2022 22:15,26.2,
8/9/2022 22:30,27.37,
8/9/2022 22:45,27.39,
8/9/2022 23:00,27.29,
8/9/2022 23:15,27.38,
8/9/2022 23:30,27.42,
8/9/2022 23:45,27.37,
9/9/2022 0:00,27.38,
9/9/2022 0:15,27.37,
9/9/2022 0:30,27.38,
9/9/2022 0:45,27.39,
9/9/2022 1:00,27.42,
9/9/2022 1:15,27.39,
9/9/2022 1:30,27.41,
9/9/2022 1:45,27.41,
9/9/2022 2:00,27.4,
9/9/2022 2:15,27.4,
9/9/2022 2:30,27.4,
9/9/2022 2:45,27.45,
9/9/2022 3:00,22.89,
9/9/2022 3:15,15.58,
9/9/2022 3:30,14.74,
9/9/2022 3:45,16.74,
9/9/2022 4:00,21.62,
9/9/2022 4:15,20.27,
9/9/2022 4:30,25.98,
9/9/2022 4:45,27.15,
9/9/2022 5:00,27.43,
9/9/2022 5:15,27.41,
9/9/2022 5:30,27.23,
9/9/2022 5:45,27.4,
9/9/2022 6:00,27.37,
9/9/2022 6:15,27.42,
9/9/2022 6:30,27.39,
9/9/2022 6:45,26.88,
9/9/2022 7:00,27.42,
9/9/2022 7:15,27.32,
9/9/2022 7:30,27.02,
9/9/2022 7:45,23.64,
9/9/2022 8:00,26.6,
9/9/2022 8:15,27.22,
9/9/2022 8:30,23.95,
9/9/2022 8:45,20.19,
9/9/2022 9:00,24.78,
9/9/2022 9:15,26.84,
9/9/2022 9:30,26.46,
9/9/2022 9:45,25.38,
9/9/2022 10:00,27.33,
9/9/2022 10:15,19.68,
9/9/2022 10:30,19.2,
9/9/2022 10:45,25.98,
9/9/2022 11:00,23.55,
9/9/2022 11:15,24.49,
9/9/2022 11:30,23.45,
9/9/2022 11:45,23.57,
9/9/2022 12:00,21.72,
9/9/2022 12:15,24.76,
9/9/2022 12:30,25.41,
9/9/2022 12:45,19.24,
9/9/2022 13:00,21.91,
9/9/2022 13:15,20.43,
9/9/2022 13:30,22.02,
9/9/2022 13:45,23,
9/9/2022 14:00,20.66,
9/9/2022 14:15,26.27,
9/9/2022 14:30,18.75,
9/9/2022 14:45,15,
9/9/2022 15:00,23.86,
9/9/2022 15:15,19.92,
9/9/2022 15:30,24.41,
9/9/2022 15:45,22.69,
9/9/2022 16:00,27.12,
9/9/2022 16:15,27.27,
9/9/2022 16:30,27.38,
9/9/2022 16:45,24.93,
9/9/2022 17:00,26.87,
9/9/2022 17:15,27.3,
9/9/2022 17:30,26.92,
9/9/2022 17:45,27.4,
9/9/2022 18:00,27.39,
9/9/2022 18:15,27.44,
9/9/2022 18:30,27.42,
9/9/2022 18:45,27.05,
9/9/2022 19:00,27.41,
9/9/2022 19:15,3.58,
9/9/2022 19:30,25.25,
9/9/2022 19:45,2.67,
9/9/2022 20:00,4.07,
9/9/2022 20:15,1.2,
9/9/2022 20:30,25.74,
9/9/2022 20:45,25.76,
9/9/2022 21:00,27.44,
9/9/2022 21:15,27.4,
9/9/2022 21:30,27.25,
9/9/2022 21:45,26.56,
9/9/2022 22:00,27.43,
9/9/2022 22:15,27.44,
9/9/2022 22:30,26.96,
9/9/2022 22:45,27.25,
9/9/2022 23:00,27.38,
9/9/2022 23:15,26.95,
9/9/2022 23:30,27.44,
9/9/2022 23:45,27.44,
10/9/2022 0:00,27.43,
10/9/2022 0:15,27.42,
10/9/2022 0:30,27.44,
10/9/2022 0:45,27.45,
10/9/2022 1:00,27.44,
10/9/2022 1:15,27.44,
10/9/2022 1:30,27.46,
10/9/2022 1:45,27.44,
10/9/2022 2:00,27.47,
10/9/2022 2:15,27.46,
10/9/2022 2:30,27.44,
10/9/2022 2:45,27.45,
10/9/2022 3:00,27.47,
10/9/2022 3:15,27.48,
10/9/2022 3:30,27.44,
10/9/2022 3:45,22.8,
10/9/2022 4:00,24.08,
10/9/2022 4:15,27.3,
10/9/2022 4:30,27.46,
10/9/2022 4:45,27.41,
10/9/2022 5:00,27.44,
10/9/2022 5:15,27.49,
10/9/2022 5:30,27.44,
10/9/2022 5:45,27.48,
10/9/2022 6:00,26.01,
10/9/2022 6:15,27.08,
10/9/2022 6:30,25.75,
10/9/2022 6:45,23.74,
10/9/2022 7:00,27.41,
10/9/2022 7:15,27.48,
10/9/2022 7:30,15.12,
10/9/2022 7:45,11.07,
10/9/2022 8:00,12.17,
10/9/2022 8:15,9.83,
10/9/2022 8:30,1.92,
10/9/2022 8:45,6.3,
10/9/2022 9:00,5.9,
10/9/2022 9:15,2.88,
10/9/2022 9:30,3.25,
10/9/2022 9:45,0.38,
10/9/2022 10:00,-0.01,
10/9/2022 10:15,0.02,
10/9/2022 10:30,15.31,
10/9/2022 10:45,1.02,
10/9/2022 11:00,0.25,
10/9/2022 11:15,-0.11,
10/9/2022 11:30,-22.09,
10/9/2022 11:45,-1.72,
10/9/2022 12:00,-9.36,
10/9/2022 12:15,-12.25,
10/9/2022 12:30,-10.46,
10/9/2022 12:45,-15.62,
10/9/2022 13:00,-16.29,
10/9/2022 13:15,-10.73,
10/9/2022 13:30,-6.74,
10/9/2022 13:45,0.76,
10/9/2022 14:00,-9.35,
10/9/2022 14:15,2.3,
10/9/2022 14:30,9.81,
10/9/2022 14:45,6.87,
10/9/2022 15:00,12.36,
10/9/2022 15:15,16.94,
10/9/2022 15:30,11.57,
10/9/2022 15:45,10.69,
10/9/2022 16:00,15.18,
10/9/2022 16:15,13.92,
10/9/2022 16:30,21.81,
10/9/2022 16:45,25.09,
10/9/2022 17:00,23.96,
10/9/2022 17:15,26.81,
10/9/2022 17:30,27.5,
10/9/2022 17:45,27.48,
10/9/2022 18:00,26.86,
10/9/2022 18:15,27.48,
10/9/2022 18:30,27.48,
10/9/2022 18:45,27.44,
10/9/2022 19:00,26.91,
10/9/2022 19:15,27.49,
10/9/2022 19:30,27.35,
10/9/2022 19:45,26.79,
10/9/2022 20:00,26.88,
10/9/2022 20:15,27.4,
10/9/2022 20:30,27.31,
10/9/2022 20:45,26.47,
10/9/2022 21:00,27.5,
10/9/2022 21:15,27.49,
10/9/2022 21:30,26.8,
10/9/2022 21:45,27.47,
10/9/2022 22:00,26.63,
10/9/2022 22:15,27.45,
10/9/2022 22:30,27.37,
10/9/2022 22:45,27.5,
10/9/2022 23:00,26.58,
10/9/2022 23:15,27.45,
10/9/2022 23:30,27.49,
10/9/2022 23:45,27.51,
11/9/2022 0:00,27.5,
11/9/2022 0:15,27.51,
11/9/2022 0:30,25.88,
11/9/2022 0:45,13.74,
11/9/2022 1:00,14.99,
11/9/2022 1:15,16.2,
11/9/2022 1:30,15.58,
11/9/2022 1:45,14.04,
11/9/2022 2:00,15.32,
11/9/2022 2:15,16.52,
11/9/2022 2:30,12.63,
11/9/2022 2:45,13.78,
11/9/2022 3:00,14.99,
11/9/2022 3:15,15.62,
11/9/2022 3:30,14.71,
11/9/2022 3:45,13.86,
11/9/2022 4:00,13.99,
11/9/2022 4:15,21.51,
11/9/2022 4:30,26.7,
11/9/2022 4:45,26.82,
11/9/2022 5:00,26.86,
11/9/2022 5:15,27.15,
11/9/2022 5:30,27.47,
11/9/2022 5:45,27.49,
11/9/2022 6:00,23.8,
11/9/2022 6:15,18.24,
11/9/2022 6:30,14.25,
11/9/2022 6:45,14.55,
11/9/2022 7:00,15.39,
11/9/2022 7:15,16.19,
11/9/2022 7:30,13.68,
11/9/2022 7:45,15.42,
11/9/2022 8:00,14.37,
11/9/2022 8:15,14.4,
11/9/2022 8:30,14.05,
11/9/2022 8:45,7.56,
11/9/2022 9:00,12.78,
11/9/2022 9:15,9.85,
11/9/2022 9:30,6.73,
11/9/2022 9:45,13.2,
11/9/2022 10:00,8.69,
11/9/2022 10:15,3.27,
11/9/2022 10:30,13.38,
11/9/2022 10:45,15.5,
11/9/2022 11:00,14,
11/9/2022 11:15,5.01,
11/9/2022 11:30,1.2,
11/9/2022 11:45,7.09,
11/9/2022 12:00,9.23,
11/9/2022 12:15,9.79,
11/9/2022 12:30,2.9,
11/9/2022 12:45,7.13,
11/9/2022 13:00,15.72,
11/9/2022 13:15,13.81,
11/9/2022 13:30,10.49,
11/9/2022 13:45,10.58,
11/9/2022 14:00,9.72,
11/9/2022 14:15,7.7,
11/9/2022 14:30,13.17,
11/9/2022 14:45,8.9,
11/9/2022 15:00,6.82,
11/9/2022 15:15,15.36,
11/9/2022 15:30,12.55,
11/9/2022 15:45,14.46,
11/9/2022 16:00,22.31,
11/9/2022 16:15,21.62,
11/9/2022 16:30,20.34,
11/9/2022 16:45,19.26,
11/9/2022 17:00,17.75,
11/9/2022 17:15,25.29,
11/9/2022 17:30,26.97,
11/9/2022 17:45,27.54,
11/9/2022 18:00,27.5,
11/9/2022 18:15,27.53,
11/9/2022 18:30,27.24,
11/9/2022 18:45,27.51,
11/9/2022 19:00,27.52,
11/9/2022 19:15,27.49,
11/9/2022 19:30,27.27,
11/9/2022 19:45,27.53,
11/9/2022 20:00,27.45,
11/9/2022 20:15,27.27,
11/9/2022 20:30,26.68,
11/9/2022 20:45,27.52,
11/9/2022 21:00,27.15,
11/9/2022 21:15,27.41,
11/9/2022 21:30,27.52,
11/9/2022 21:45,27.17,
11/9/2022 22:00,26.43,
11/9/2022 22:15,27.54,
11/9/2022 22:30,27.52,
11/9/2022 22:45,26.55,
11/9/2022 23:00,27.27,
11/9/2022 23:15,27.52,
11/9/2022 23:30,27.52,
11/9/2022 23:45,27.5,
12/9/2022 0:00,27.54,
12/9/2022 0:15,27.54,
12/9/2022 0:30,22.87,
12/9/2022 0:45,14.12,
12/9/2022 1:00,16.68,
12/9/2022 1:15,16.99,
12/9/2022 1:30,14.42,
12/9/2022 1:45,13.83,
12/9/2022 2:00,13.97,
12/9/2022 2:15,14.3,
12/9/2022 2:30,13.06,
